# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 0.50000000000000000000 1.15999996662139892578 0.53811800479888916016 -0.00225165765732526779 0.99985003471374511719 -2.21552586555480957031 0.05160224437713623047 0.53806531429290771484 -2.20503997802734375000 0.05065478757023811340 -0.00061939150327816606
8.19999980926513671875 0.10000000149011611938 2.04999995231628417969 1.15999996662139892578 0.53585338592529296875 -0.00027850933838635683 1.00045239925384521484 -2.20968747138977050781 0.04881026968359947205 0.53871858119964599609 -2.21247768402099609375 0.05055008083581924438 -0.00132242275867611170
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=2.09999990463256835938 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 2.09999990463256835938 1.15999996662139892578 0.53626567125320434570 -0.00020196246623527259 1.00044715404510498047 -2.20840001106262207031 0.04880075529217720032 0.53875005245208740234 -2.21229243278503417969 0.05054823681712150574 -0.00125396996736526489
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=2.15000009536743164062 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 2.15000009536743164062 1.15999996662139892578 0.53742009401321411133 -0.00012783448619302362 1.00044727325439453125 -2.20810103416442871094 0.04896585643291473389 0.53881603479385375977 -2.21227812767028808594 0.05053999274969100952 -0.00117514259181916714
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=2.20000004768371582031 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 2.20000004768371582031 1.15999996662139892578 0.53881150484085083008 -0.00006519019370898604 1.00044918060302734375 -2.20886087417602539062 0.04926475882530212402 0.53877699375152587891 -2.21231484413146972656 0.05053714290261268616 -0.00108547043055295944
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=2.25000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 2.25000000000000000000 1.15999996662139892578 0.53989928960800170898 -0.00000157934937305981 1.00044834613800048828 -2.21031975746154785156 0.04964477196335792542 0.53881961107254028320 -2.21238684654235839844 0.05053379759192466736 -0.00098854594398289919
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=2.29999995231628417969 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 2.29999995231628417969 1.15999996662139892578 0.54065215587615966797 0.00004774953777086921 1.00044739246368408203 -2.21202731132507324219 0.05005981773138046265 0.53883016109466552734 -2.21250677108764648438 0.05052886903285980225 -0.00088650634279474616
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=2.34999990463256835938 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 2.34999990463256835938 1.15999996662139892578 0.54090535640716552734 0.00009445269097341225 1.00045096874237060547 -2.21362829208374023438 0.05056824162602424622 0.53885936737060546875 -2.21250081062316894531 0.05052644386887550354 -0.00076117279240861535
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=2.40000009536743164062 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 2.40000009536743164062 1.15999996662139892578 0.54027515649795532227 0.00012458025594241917 1.00045263767242431641 -2.21461820602416992188 0.05104476213455200195 0.53888535499572753906 -2.21246290206909179688 0.05052276328206062317 -0.00064387021120637655
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=2.45000004768371582031 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 2.45000004768371582031 1.15999996662139892578 0.53928178548812866211 0.00013334829418454319 1.00045382976531982422 -2.21472167968750000000 0.05130333080887794495 0.53891450166702270508 -2.21260046958923339844 0.05051466077566146851 -0.00050960481166839600
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=2.50000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 2.50000000000000000000 1.15999996662139892578 0.53866422176361083984 0.00013644034333992749 1.00045621395111083984 -2.21419334411621093750 0.05131867527961730957 0.53892660140991210938 -2.21281981468200683594 0.05051390081644058228 -0.00038203367148526013
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=2.54999995231628417969 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 2.54999995231628417969 1.15999996662139892578 0.53861540555953979492 0.00012177668395452201 1.00045418739318847656 -2.21356439590454101562 0.05112112313508987427 0.53891313076019287109 -2.21311211585998535156 0.05050741508603096008 -0.00025063942302949727
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=2.59999990463256835938 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 2.59999990463256835938 1.15999996662139892578 0.53889006376266479492 0.00009092651453102008 1.00045251846313476562 -2.21318769454956054688 0.05077167972922325134 0.53899687528610229492 -2.21317648887634277344 0.05050377175211906433 -0.00011585566971916705
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=2.65000009536743164062 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 2.65000009536743164062 1.15999996662139892578 0.53935581445693969727 0.00003791620838455856 1.00044882297515869141 -2.21323084831237792969 0.05035242438316345215 0.53896725177764892578 -2.21352028846740722656 0.05049954727292060852 -0.00000348856951859489
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=2.70000004768371582031 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 2.70000004768371582031 1.15999996662139892578 0.53979569673538208008 -0.00002244768620585091 1.00044858455657958984 -2.21369504928588867188 0.04987435415387153625 0.53898513317108154297 -2.21393966674804687500 0.05049855262041091919 0.00012535891437437385
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=2.75000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 2.75000000000000000000 1.15999996662139892578 0.53976583480834960938 -0.00008678911399329081 1.00044560432434082031 -2.21433162689208984375 0.04942100122570991516 0.53899264335632324219 -2.21411728858947753906 0.05049541220068931580 0.00022641662508249283
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=2.79999995231628417969 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 2.79999995231628417969 1.15999996662139892578 0.53935784101486206055 -0.00017686217324808240 1.00044715404510498047 -2.21485114097595214844 0.04911924898624420166 0.53903865814208984375 -2.21378087997436523438 0.05049352720379829407 0.00033405367867089808
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=2.84999990463256835938 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 2.84999990463256835938 1.15999996662139892578 0.53892368078231811523 -0.00027263769879937172 1.00044870376586914062 -2.21509385108947753906 0.04897467792034149170 0.53906416893005371094 -2.21340298652648925781 0.05049130693078041077 0.00042362563544884324
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=2.90000009536743164062 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 2.90000009536743164062 1.15999996662139892578 0.53855812549591064453 -0.00036382817779667675 1.00045180320739746094 -2.21510839462280273438 0.04895389452576637268 0.53909057378768920898 -2.21373510360717773438 0.05048865452408790588 0.00051123765297234058
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=2.95000004768371582031 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 2.95000004768371582031 1.15999996662139892578 0.53815835714340209961 -0.00047948659630492330 1.00045514106750488281 -2.21485853195190429688 0.04908724874258041382 0.53908699750900268555 -2.21393108367919921875 0.05048966407775878906 0.00057045544963330030
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=3.00000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 3.00000000000000000000 1.15999996662139892578 0.53766357898712158203 -0.00058887427439913154 1.00045406818389892578 -2.21424794197082519531 0.04939952492713928223 0.53911679983139038086 -2.21391177177429199219 0.05048817768692970276 0.00064773746998980641
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=3.04999995231628417969 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 3.04999995231628417969 1.15999996662139892578 0.53733152151107788086 -0.00071056321030482650 1.00045335292816162109 -2.21337461471557617188 0.04987113177776336670 0.53912335634231567383 -2.21378326416015625000 0.05048483982682228088 0.00070778606459498405
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=3.09999990463256835938 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 3.09999990463256835938 1.15999996662139892578 0.53733003139495849609 -0.00084405444795265794 1.00045394897460937500 -2.21239924430847167969 0.05047437548637390137 0.53912848234176635742 -2.21416282653808593750 0.05048433318734169006 0.00075503980042412877
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=3.15000009536743164062 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
